FMA16982	middle part of jejunum	FJ2610
FMA16982	middle part of jejunum	FJ2628
FMA16983	distal part of jejunum	FJ2611
FMA16983	distal part of jejunum	FJ2612
FMA16983	distal part of jejunum	FJ2613
FMA16983	distal part of jejunum	FJ2614
FMA16983	distal part of jejunum	FJ2615
FMA16983	distal part of jejunum	FJ2616
FMA16983	distal part of jejunum	FJ2618
FMA16983	distal part of jejunum	FJ2619
FMA16983	distal part of jejunum	FJ2620
FMA16983	distal part of jejunum	FJ2621
FMA14964	proximal part of ileum	FJ2574
FMA14964	proximal part of ileum	FJ2575
FMA14964	proximal part of ileum	FJ2585
FMA14964	proximal part of ileum	FJ2596
FMA14964	proximal part of ileum	FJ2600
FMA14964	proximal part of ileum	FJ2601
FMA14964	proximal part of ileum	FJ2602
FMA14964	proximal part of ileum	FJ2603
FMA14964	proximal part of ileum	FJ2604
FMA14964	proximal part of ileum	FJ2605
FMA14965	middle part of ileum	FJ2576
FMA14965	middle part of ileum	FJ2577
FMA14965	middle part of ileum	FJ2578
FMA14965	middle part of ileum	FJ2579
FMA14965	middle part of ileum	FJ2580
FMA14965	middle part of ileum	FJ2581
FMA14965	middle part of ileum	FJ2582
FMA14965	middle part of ileum	FJ2583
FMA14965	middle part of ileum	FJ2584
FMA14965	middle part of ileum	FJ2586
FMA11338	ileocecal junction	FJ2599
FMA14618	wall of ileum	FJ2599
FMA15042	taenia mesocolica	FJ2569
FMA15043	taenia omentalis	FJ2570
FMA15044	taenia libera	FJ2568
FMA7202	gallbladder	FJ2817
FMA14643	mesentery of small intestine	FJ3396
FMA14647	transverse mesocolon	FJ3398
FMA16549	mesoappendix	FJ3397
FMA14541	cecum	FJ2599
FMA14542	appendix	FJ2565
FMA14544	rectum	FJ2571
FMA14545	ascending colon	FJ2566
FMA14546	transverse colon	FJ2572
FMA14547	descending colon	FJ2567
FMA14539	cystic duct	FJ3080
FMA14668	common hepatic duct	FJ3079
FMA49177	upper gastrointestinal tract	FJ2563
FMA49177	upper gastrointestinal tract	FJ2564
FMA49177	upper gastrointestinal tract	FJ2573
FMA49179	lower gastrointestinal tract	FJ2565
FMA49179	lower gastrointestinal tract	FJ2566
FMA49179	lower gastrointestinal tract	FJ2567
FMA49179	lower gastrointestinal tract	FJ2568
FMA49179	lower gastrointestinal tract	FJ2569
FMA49179	lower gastrointestinal tract	FJ2570
FMA49179	lower gastrointestinal tract	FJ2571
FMA49179	lower gastrointestinal tract	FJ2572
FMA49179	lower gastrointestinal tract	FJ2574
FMA49179	lower gastrointestinal tract	FJ2575
FMA49179	lower gastrointestinal tract	FJ2576
FMA49179	lower gastrointestinal tract	FJ2577
FMA49179	lower gastrointestinal tract	FJ2578
FMA49179	lower gastrointestinal tract	FJ2579
FMA49179	lower gastrointestinal tract	FJ2580
FMA49179	lower gastrointestinal tract	FJ2581
FMA49179	lower gastrointestinal tract	FJ2582
FMA49179	lower gastrointestinal tract	FJ2583
FMA49179	lower gastrointestinal tract	FJ2584
FMA49179	lower gastrointestinal tract	FJ2585
FMA49179	lower gastrointestinal tract	FJ2586
FMA49179	lower gastrointestinal tract	FJ2587
FMA49179	lower gastrointestinal tract	FJ2588
FMA49179	lower gastrointestinal tract	FJ2589
FMA49179	lower gastrointestinal tract	FJ2590
FMA49179	lower gastrointestinal tract	FJ2591
FMA49179	lower gastrointestinal tract	FJ2592
FMA49179	lower gastrointestinal tract	FJ2593
FMA49179	lower gastrointestinal tract	FJ2594
FMA49179	lower gastrointestinal tract	FJ2595
FMA49179	lower gastrointestinal tract	FJ2596
FMA49179	lower gastrointestinal tract	FJ2597
FMA49179	lower gastrointestinal tract	FJ2598
FMA49179	lower gastrointestinal tract	FJ2599
FMA49179	lower gastrointestinal tract	FJ2600
FMA49179	lower gastrointestinal tract	FJ2601
FMA49179	lower gastrointestinal tract	FJ2602
FMA49179	lower gastrointestinal tract	FJ2603
FMA49179	lower gastrointestinal tract	FJ2604
FMA49179	lower gastrointestinal tract	FJ2605
FMA49179	lower gastrointestinal tract	FJ2606
FMA49179	lower gastrointestinal tract	FJ2607
FMA49179	lower gastrointestinal tract	FJ2608
FMA49179	lower gastrointestinal tract	FJ2609
FMA49179	lower gastrointestinal tract	FJ2610
FMA49179	lower gastrointestinal tract	FJ2611
FMA49179	lower gastrointestinal tract	FJ2612
FMA49179	lower gastrointestinal tract	FJ2613
FMA49179	lower gastrointestinal tract	FJ2614
FMA49179	lower gastrointestinal tract	FJ2615
FMA49179	lower gastrointestinal tract	FJ2616
FMA49179	lower gastrointestinal tract	FJ2617
FMA49179	lower gastrointestinal tract	FJ2618
FMA49179	lower gastrointestinal tract	FJ2619
FMA49179	lower gastrointestinal tract	FJ2620
FMA49179	lower gastrointestinal tract	FJ2621
FMA49179	lower gastrointestinal tract	FJ2622
FMA49179	lower gastrointestinal tract	FJ2623
FMA49179	lower gastrointestinal tract	FJ2624
FMA49179	lower gastrointestinal tract	FJ2625
FMA49179	lower gastrointestinal tract	FJ2626
FMA49179	lower gastrointestinal tract	FJ2627
FMA49179	lower gastrointestinal tract	FJ2628
FMA265228	pancreaticobiliary system	FJ1883
FMA265228	pancreaticobiliary system	FJ1895
FMA265228	pancreaticobiliary system	FJ1896
FMA265228	pancreaticobiliary system	FJ2629
FMA265228	pancreaticobiliary system	FJ2630
FMA265228	pancreaticobiliary system	FJ2817
FMA265228	pancreaticobiliary system	FJ3071
FMA265228	pancreaticobiliary system	FJ3072
FMA265228	pancreaticobiliary system	FJ3079
FMA265228	pancreaticobiliary system	FJ3080
FMA265228	pancreaticobiliary system	FJ3088
FMA265228	pancreaticobiliary system	FJ3089
FMA265228	pancreaticobiliary system	FJ3090
FMA265228	pancreaticobiliary system	FJ3096
FMA265228	pancreaticobiliary system	FJ3103
FMA265228	pancreaticobiliary system	FJ3104
FMA265228	pancreaticobiliary system	FJ3105
FMA265228	pancreaticobiliary system	FJ3108
FMA265228	pancreaticobiliary system	FJ3109
FMA265228	pancreaticobiliary system	FJ3110
FMA265228	pancreaticobiliary system	FJ3123
FMA59837	bony part of nasal septum	FJ3395
FMA59838	cartilaginous part of nasal septum	FJ2557
FMA59516	root of nose	FJ3272
FMA59516	root of nose	FJ3378
FMA59517	dorsum of nose	FJ2556
FMA59517	dorsum of nose	FJ2558
FMA59505	right major alar cartilage	FJ2554
FMA59506	left major alar cartilage	FJ2555
FMA59512	right lateral nasal cartilage	FJ2558
FMA59513	left lateral nasal cartilage	FJ2556
FMA59503	septal nasal cartilage	FJ2557
FMA59671	right lateral wall of internal nose	FJ3369
FMA59754	wall of right side of internal nose	FJ3369
FMA59754	wall of right side of internal nose	FJ3395
FMA59665	septum of internal nose	FJ3395
FMA59672	left lateral wall of internal nose	FJ3263
FMA59538	cartilaginous skeleton of nose	FJ2554
FMA59538	cartilaginous skeleton of nose	FJ2555
FMA59538	cartilaginous skeleton of nose	FJ2556
FMA59538	cartilaginous skeleton of nose	FJ2557
FMA59538	cartilaginous skeleton of nose	FJ2558
FMA53637	right cheek	FJ3392
FMA53638	left cheek	FJ3287
FMA58239	right cornea	FJ1340
FMA58271	right sclera	FJ1368
FMA58299	right choroid	FJ1336
FMA58299	right choroid	FJ1337
FMA58107	vascular layer of right eyeball	FJ1336
FMA58107	vascular layer of right eyeball	FJ1337
FMA58107	vascular layer of right eyeball	FJ1348
FMA58236	right iris	FJ1348
FMA58242	right lens	FJ1356
FMA58828	right vitreous body	FJ1382
FMA58839	suspensory ligament of right lens	FJ1371
FMA49044	right superior rectus	FJ1374
FMA49046	right inferior rectus	FJ1346
FMA49050	right inferior oblique	FJ1345
FMA49052	right superior oblique	FJ1373
FMA49054	right lateral rectus	FJ1355
FMA49056	right medial rectus	FJ1359
FMA49048	right levator palpebrae superioris	FJ1357
FMA59091	tarsal plate of right upper eyelid	FJ1375
FMA59089	tarsal plate of right lower eyelid	FJ1379
FMA59102	right lacrimal gland	FJ1350
FMA59541	right lacrimal lake	FJ1352
FMA59545	right lacrimal sac	FJ1360
FMA59555	right nasolacrimal duct	FJ1353
FMA59582	right lacrimal canaliculus	FJ1349
FMA72952	orbital part of right eye	FJ1336
FMA72952	orbital part of right eye	FJ1337
FMA72952	orbital part of right eye	FJ1340
FMA72952	orbital part of right eye	FJ1348
FMA72952	orbital part of right eye	FJ1350
FMA72952	orbital part of right eye	FJ1356
FMA72952	orbital part of right eye	FJ1368
FMA72952	orbital part of right eye	FJ1371
FMA72952	orbital part of right eye	FJ1382
FMA58082	anterior chamber of left eyeball	FJ1282
FMA58240	left cornea	FJ1289
FMA58272	left sclera	FJ1317
FMA58300	left choroid	FJ1285
FMA58300	left choroid	FJ1286
FMA58237	left iris	FJ1297
FMA58243	left lens	FJ1305
FMA58829	left vitreous body	FJ1331
FMA58840	suspensory ligament of left lens	FJ1320
FMA49045	left superior rectus	FJ1323
FMA49047	left inferior rectus	FJ1295
FMA49051	left inferior oblique	FJ1294
FMA49053	left superior oblique	FJ1322
FMA49055	left lateral rectus	FJ1304
FMA49057	left medial rectus	FJ1308
FMA49049	left levator palpebrae superioris	FJ1306
FMA59092	tarsal plate of left upper eyelid	FJ1324
FMA59090	tarsal plate of left lower eyelid	FJ1328
FMA59103	left lacrimal gland	FJ1299
FMA59542	left lacrimal lake	FJ1301
FMA59546	left lacrimal sac	FJ1309
FMA59556	left nasolacrimal duct	FJ1302
FMA59583	left lacrimal canaliculus	FJ1298
FMA72953	orbital part of left eye	FJ1282
FMA72953	orbital part of left eye	FJ1285
FMA72953	orbital part of left eye	FJ1286
FMA72953	orbital part of left eye	FJ1289
FMA72953	orbital part of left eye	FJ1297
FMA72953	orbital part of left eye	FJ1299
FMA72953	orbital part of left eye	FJ1305
FMA72953	orbital part of left eye	FJ1317
FMA72953	orbital part of left eye	FJ1320
FMA72953	orbital part of left eye	FJ1331
FMA46448	frontal part of head	FJ1744
FMA46448	frontal part of head	FJ1745
FMA46448	frontal part of head	FJ1787
FMA46448	frontal part of head	FJ1788
FMA46448	frontal part of head	FJ1800
FMA46448	frontal part of head	FJ1801
FMA46448	frontal part of head	FJ1833
FMA46448	frontal part of head	FJ1834
FMA49187	occipital part of head	FJ3309
FMA52788	right parietal bone	FJ3380
FMA61733	left parietal part of head	FJ1732
FMA61733	left parietal part of head	FJ1797
FMA61733	left parietal part of head	FJ1835
FMA61733	left parietal part of head	FJ1841
FMA61733	left parietal part of head	FJ3274
FMA52801	basicranium	FJ3199
FMA67944	cerebellum	FJ1781
FMA67944	cerebellum	FJ1830
FMA62004	medulla oblongata	FJ1769
FMA62004	medulla oblongata	FJ1831
FMA78497	central canal of spinal cord	FJ1737
FMA72662	left precentral gyrus	FJ1800
FMA72654	left superior frontal gyrus	FJ1833
FMA72656	left middle frontal gyrus	FJ1787
FMA72658	left inferior frontal gyrus	FJ1744
FMA72686	left middle temporal gyrus	FJ1789
FMA72688	left inferior temporal gyrus	FJ1746
FMA72690	left fusiform gyrus	FJ1783
FMA72706	left parahippocampal gyrus	FJ1785
FMA72666	left postcentral gyrus	FJ1797
FMA72668	left supramarginal gyrus	FJ1841
FMA72670	left angular gyrus	FJ1732
FMA72672	left superior parietal lobule	FJ1835
FMA72976	left occipital lobe	FJ1791
FMA72978	left insula	FJ1748
FMA72718	left cingulate gyrus	FJ1739
FMA72714	left hippocampus	FJ1759
FMA78450	left lateral ventricle	FJ1767
FMA242182	cortex of left cerebral hemisphere	FJ1744
FMA242182	cortex of left cerebral hemisphere	FJ1787
FMA242182	cortex of left cerebral hemisphere	FJ1833
FMA72907	left internal capsule	FJ1750
FMA72653	right superior frontal gyrus	FJ1834
FMA72655	right middle frontal gyrus	FJ1788
FMA72657	right inferior frontal gyrus	FJ1745
FMA72661	right precentral gyrus	FJ1801
FMA72685	right middle temporal gyrus	FJ1790
FMA72687	right inferior temporal gyrus	FJ1747
FMA72689	right fusiform gyrus	FJ1784
FMA72665	right postcentral gyrus	FJ1798
FMA72667	right supramarginal gyrus	FJ1842
FMA72669	right angular gyrus	FJ1733
FMA72671	right superior parietal lobule	FJ1836
FMA72975	right occipital lobe	FJ1792
FMA72977	right insula	FJ1749
FMA72705	right parahippocampal gyrus	FJ1786
FMA72717	right cingulate gyrus	FJ1740
FMA72713	right hippocampus	FJ1807
FMA78449	right lateral ventricle	FJ1814
FMA242625	right prefrontal cortex	FJ1745
FMA242625	right prefrontal cortex	FJ1788
FMA242625	right prefrontal cortex	FJ1834
FMA72906	right internal capsule	FJ1751
FMA62327	tuber cinereum	FJ1780
FMA62327	tuber cinereum	FJ1828
FMA62032	habenula	FJ1743
FMA62033	pineal body	FJ1795
FMA78454	third ventricle	FJ1730
FMA78467	cerebral aqueduct	FJ1738
FMA73422	right superior colliculus	FJ1826
FMA73423	left superior colliculus	FJ1779
FMA73434	right inferior colliculus	FJ1810
FMA73435	left inferior colliculus	FJ1762
FMA67943	pons	FJ1775
FMA67943	pons	FJ1822
FMA78469	fourth ventricle	FJ1731
FMA75007	cavity of neuraxis	FJ1737
FMA68662	apical part of right apical segmental artery	FJ2967
FMA68662	apical part of right apical segmental artery	FJ3015
FMA68662	apical part of right apical segmental artery	FJ3016
FMA68662	apical part of right apical segmental artery	FJ3017
FMA68665	anterior part of right apical segmental artery	FJ2978
FMA68665	anterior part of right apical segmental artery	FJ2989
FMA68665	anterior part of right apical segmental artery	FJ3000
FMA68665	anterior part of right apical segmental artery	FJ3011
FMA68211	right apical segmental bronchial tree	FJ2454
FMA68211	right apical segmental bronchial tree	FJ2520
FMA68211	right apical segmental bronchial tree	FJ2521
FMA68211	right apical segmental bronchial tree	FJ2522
FMA68211	right apical segmental bronchial tree	FJ2523
FMA68211	right apical segmental bronchial tree	FJ2524
FMA68211	right apical segmental bronchial tree	FJ2525
FMA68211	right apical segmental bronchial tree	FJ2526
FMA68670	apical part of right posterior segmental artery	FJ2968
FMA68670	apical part of right posterior segmental artery	FJ2969
FMA68670	apical part of right posterior segmental artery	FJ3018
FMA68673	posterior part of right posterior segmental artery	FJ2970
FMA68673	posterior part of right posterior segmental artery	FJ2971
FMA68673	posterior part of right posterior segmental artery	FJ2972
FMA68677	posterior branch of right anterior segmental artery	FJ2974
FMA68677	posterior branch of right anterior segmental artery	FJ2980
FMA68677	posterior branch of right anterior segmental artery	FJ2981
FMA68683	anterior branch of right anterior segmental artery	FJ2975
FMA68683	anterior branch of right anterior segmental artery	FJ2976
FMA68683	anterior branch of right anterior segmental artery	FJ2977
FMA68683	anterior branch of right anterior segmental artery	FJ2979
FMA68212	right anterior segmental bronchial tree	FJ2453
FMA68212	right anterior segmental bronchial tree	FJ2509
FMA68212	right anterior segmental bronchial tree	FJ2510
FMA68212	right anterior segmental bronchial tree	FJ2511
FMA68212	right anterior segmental bronchial tree	FJ2512
FMA68212	right anterior segmental bronchial tree	FJ2513
FMA68212	right anterior segmental bronchial tree	FJ2514
FMA8681	apical part of right apical segmental vein	FJ3064
FMA8681	apical part of right apical segmental vein	FJ3067
FMA8681	apical part of right apical segmental vein	FJ3068
FMA68880	trunk of right apical segmental vein	FJ3031
FMA68921	anterior part of right apical segmental vein	FJ3042
FMA68921	anterior part of right apical segmental vein	FJ3053
FMA68926	superior part of right anterior segmental vein	FJ3027
FMA68928	inferior part of right anterior segmental vein	FJ3021
FMA8663	right posterior segmental vein	FJ3022
FMA8663	right posterior segmental vein	FJ3023
FMA8663	right posterior segmental vein	FJ3024
FMA8663	right posterior segmental vein	FJ3025
FMA8663	right posterior segmental vein	FJ3026
FMA8663	right posterior segmental vein	FJ3069
FMA8663	right posterior segmental vein	FJ3070
FMA68213	right posterior segmental bronchial tree	FJ2458
FMA68213	right posterior segmental bronchial tree	FJ2515
FMA68213	right posterior segmental bronchial tree	FJ2516
FMA68213	right posterior segmental bronchial tree	FJ2517
FMA68213	right posterior segmental bronchial tree	FJ2518
FMA68213	right posterior segmental bronchial tree	FJ2519
FMA68735	accessory subsuperior branch of right posterior basal segmental artery	FJ3009
FMA68735	accessory subsuperior branch of right posterior basal segmental artery	FJ3010
FMA68738	laterobasal branch of right posterior basal segmental artery	FJ3013
FMA68738	laterobasal branch of right posterior basal segmental artery	FJ3014
FMA68741	mediobasal branch of right posterior basal segmental artery	FJ3008
FMA68741	mediobasal branch of right posterior basal segmental artery	FJ3012
FMA68728	lateral branch of right lateral basal segmental artery	FJ3004
FMA68728	lateral branch of right lateral basal segmental artery	FJ3005
FMA68728	lateral branch of right lateral basal segmental artery	FJ3006
FMA68728	lateral branch of right lateral basal segmental artery	FJ3007
FMA68220	right lateral basal segmental bronchial tree	FJ2455
FMA68220	right lateral basal segmental bronchial tree	FJ2490
FMA68220	right lateral basal segmental bronchial tree	FJ2491
FMA68220	right lateral basal segmental bronchial tree	FJ2492
FMA68723	basal branch of right anterior basal segmental artery	FJ3002
FMA68723	basal branch of right anterior basal segmental artery	FJ3003
FMA68725	lateral branch of right anterior basal segmental artery	FJ3001
FMA68321	right anterior basal segmental bronchial tree	FJ2452
FMA68321	right anterior basal segmental bronchial tree	FJ2493
FMA68321	right anterior basal segmental bronchial tree	FJ2494
FMA68218	right medial basal segmental bronchial tree	FJ2456
FMA68218	right medial basal segmental bronchial tree	FJ2488
FMA7366	right superior bronchopulmonary segment	FJ2459
FMA7366	right superior bronchopulmonary segment	FJ2495
FMA7366	right superior bronchopulmonary segment	FJ2496
FMA7366	right superior bronchopulmonary segment	FJ2497
FMA7366	right superior bronchopulmonary segment	FJ2498
FMA7366	right superior bronchopulmonary segment	FJ2499
FMA7366	right superior bronchopulmonary segment	FJ2500
FMA7366	right superior bronchopulmonary segment	FJ2501
FMA7366	right superior bronchopulmonary segment	FJ2502
FMA7366	right superior bronchopulmonary segment	FJ2991
FMA7366	right superior bronchopulmonary segment	FJ2992
FMA7366	right superior bronchopulmonary segment	FJ2993
FMA7366	right superior bronchopulmonary segment	FJ2994
FMA7366	right superior bronchopulmonary segment	FJ2995
FMA7366	right superior bronchopulmonary segment	FJ2996
FMA7366	right superior bronchopulmonary segment	FJ2997
FMA7366	right superior bronchopulmonary segment	FJ2998
FMA7366	right superior bronchopulmonary segment	FJ2999
FMA7366	right superior bronchopulmonary segment	FJ3050
FMA7366	right superior bronchopulmonary segment	FJ3051
FMA7366	right superior bronchopulmonary segment	FJ3052
FMA7366	right superior bronchopulmonary segment	FJ3063
FMA7366	right superior bronchopulmonary segment	FJ3065
FMA7366	right superior bronchopulmonary segment	FJ3066
FMA68982	superior part of medial segmental vein	FJ3030
FMA68983	inferior part of medial segmental vein	FJ3032
FMA68983	inferior part of medial segmental vein	FJ3033
FMA68693	superior branch of medial segmental artery	FJ2986
FMA68693	superior branch of medial segmental artery	FJ2990
FMA68694	inferior branch of medial segmental artery	FJ2987
FMA68694	inferior branch of medial segmental artery	FJ2988
FMA68214	medial segmental bronchial tree	FJ2451
FMA68214	medial segmental bronchial tree	FJ2506
FMA68214	medial segmental bronchial tree	FJ2507
FMA68214	medial segmental bronchial tree	FJ2508
FMA68944	posterior part of lateral segmental vein	FJ3037
FMA68944	posterior part of lateral segmental vein	FJ3038
FMA68944	posterior part of lateral segmental vein	FJ3039
FMA68945	anterior part of lateral segmental vein	FJ3034
FMA68945	anterior part of lateral segmental vein	FJ3035
FMA68945	anterior part of lateral segmental vein	FJ3036
FMA68690	posterior branch of lateral segmental artery	FJ2983
FMA68690	posterior branch of lateral segmental artery	FJ2984
FMA68691	anterior branch of lateral segmental artery	FJ2982
FMA68691	anterior branch of lateral segmental artery	FJ2985
FMA68215	lateral segmental bronchial tree	FJ2449
FMA68215	lateral segmental bronchial tree	FJ2503
FMA68215	lateral segmental bronchial tree	FJ2504
FMA68215	lateral segmental bronchial tree	FJ2505
FMA8656	middle lobar vein	FJ3030
FMA8656	middle lobar vein	FJ3032
FMA8656	middle lobar vein	FJ3033
FMA8656	middle lobar vein	FJ3034
FMA8656	middle lobar vein	FJ3035
FMA8656	middle lobar vein	FJ3036
FMA8656	middle lobar vein	FJ3037
FMA8656	middle lobar vein	FJ3038
FMA8656	middle lobar vein	FJ3039
FMA68659	apicoposterior division of right upper lobar artery	FJ2967
FMA68659	apicoposterior division of right upper lobar artery	FJ2968
FMA68659	apicoposterior division of right upper lobar artery	FJ2969
FMA68659	apicoposterior division of right upper lobar artery	FJ2970
FMA68659	apicoposterior division of right upper lobar artery	FJ2971
FMA68659	apicoposterior division of right upper lobar artery	FJ2972
FMA68659	apicoposterior division of right upper lobar artery	FJ2978
FMA68659	apicoposterior division of right upper lobar artery	FJ2989
FMA68659	apicoposterior division of right upper lobar artery	FJ3000
FMA68659	apicoposterior division of right upper lobar artery	FJ3011
FMA68659	apicoposterior division of right upper lobar artery	FJ3015
FMA68659	apicoposterior division of right upper lobar artery	FJ3016
FMA68659	apicoposterior division of right upper lobar artery	FJ3017
FMA68659	apicoposterior division of right upper lobar artery	FJ3018
FMA68196	middle lobar artery	FJ2982
FMA68196	middle lobar artery	FJ2983
FMA68196	middle lobar artery	FJ2984
FMA68196	middle lobar artery	FJ2985
FMA68196	middle lobar artery	FJ2986
FMA68196	middle lobar artery	FJ2987
FMA68196	middle lobar artery	FJ2988
FMA68196	middle lobar artery	FJ2990
FMA68706	medial branch of right superior segmental artery	FJ2994
FMA68706	medial branch of right superior segmental artery	FJ2995
FMA68706	medial branch of right superior segmental artery	FJ2996
FMA68709	superior branch of right superior segmental artery	FJ2997
FMA68709	superior branch of right superior segmental artery	FJ2998
FMA68709	superior branch of right superior segmental artery	FJ2999
FMA68712	lateral branch of right superior segmental artery	FJ2991
FMA68712	lateral branch of right superior segmental artery	FJ2992
FMA68712	lateral branch of right superior segmental artery	FJ2993
FMA68845	right basal segmental artery	FJ3001
FMA68845	right basal segmental artery	FJ3002
FMA68845	right basal segmental artery	FJ3003
FMA68845	right basal segmental artery	FJ3004
FMA68845	right basal segmental artery	FJ3005
FMA68845	right basal segmental artery	FJ3006
FMA68845	right basal segmental artery	FJ3007
FMA68845	right basal segmental artery	FJ3008
FMA68845	right basal segmental artery	FJ3009
FMA68845	right basal segmental artery	FJ3010
FMA68845	right basal segmental artery	FJ3012
FMA68845	right basal segmental artery	FJ3013
FMA68845	right basal segmental artery	FJ3014
FMA68002	intrapulmonary part of right superior pulmonary vein	FJ3021
